2015-10-17 15:37:57,634 INFO [main] org.apache.hadoop.mapreduce.v2.app.MRAppMaster: OutputCommitter set in config null
2015-10-17 15:38:05,606 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:18432, vCores:-17>
2015-10-17 15:38:06,096 INFO [IPC Server handler 17 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID: jvm_1445062781478_0011_m_000009 given task: attempt_1445062781478_0011_m_000007_0
2015-10-17 15:38:06,180 INFO [Socket Reader #1 for port 47468] SecurityLogger.org.apache.hadoop.ipc.Server: Auth successful for job_1445062781478_0011 (auth:SIMPLE)
2015-10-17 15:38:14,419 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.06243093
2015-10-17 15:38:14,628 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1
2015-10-17 15:38:17,637 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:1024, vCores:-34>
2015-10-17 15:38:23,467 INFO [IPC Server handler 25 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.1066108
2015-10-17 15:38:25,889 INFO [IPC Server handler 4 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.110805154
2015-10-17 15:38:29,796 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000003_0 is : 0.19209063
2015-10-17 15:38:41,908 INFO [IPC Server handler 0 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000003_0 is : 0.23584847
2015-10-17 15:38:44,700 INFO [IPC Server handler 0 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.23123392
2015-10-17 15:38:47,972 INFO [IPC Server handler 17 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000005_0 is : 0.27813601
2015-10-17 15:38:50,755 INFO [IPC Server handler 24 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.2781602
2015-10-17 15:38:50,991 INFO [IPC Server handler 3 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000005_0 is : 0.27813601
2015-10-17 15:38:52,893 INFO [IPC Server handler 25 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000009_0 is : 0.5323719
2015-10-17 15:38:59,020 INFO [IPC Server handler 20 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.20435055
2015-10-17 15:39:02,034 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.21429864
2015-10-17 15:39:05,894 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.36388028
2015-10-17 15:39:08,924 INFO [IPC Server handler 21 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.36388028
2015-10-17 15:39:11,955 INFO [IPC Server handler 18 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.37959167
2015-10-17 15:39:14,031 INFO [IPC Server handler 0 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.3637686
2015-10-17 15:39:17,981 INFO [IPC Server handler 11 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000002_0 is : 0.43120337
2015-10-17 15:39:17,987 INFO [IPC Server handler 10 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.43445972
2015-10-17 15:39:24,244 INFO [ContainerLauncher #8] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: KILLING attempt_1445062781478_0011_m_000009_0
2015-10-17 15:39:24,265 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0011_m_000009_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
2015-10-17 15:39:24,731 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-35>
2015-10-17 15:39:25,741 INFO [ContainerLauncher #6] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_1445062781478_0011_m_000006_1
2015-10-17 15:39:26,096 INFO [IPC Server handler 25 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.2882277
2015-10-17 15:39:28,828 INFO [IPC Server handler 8 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID: jvm_1445062781478_0011_m_000012 given task: attempt_1445062781478_0011_m_000006_1
2015-10-17 15:39:29,103 INFO [IPC Server handler 3 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.44950172
2015-10-17 15:39:30,099 INFO [IPC Server handler 29 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000004_0 is : 0.47484598
2015-10-17 15:39:41,059 INFO [IPC Server handler 9 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_0 is : 0.42501315
2015-10-17 15:39:42,173 INFO [IPC Server handler 15 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000002_0 is : 0.5342037
2015-10-17 15:39:47,153 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.36404583
2015-10-17 15:39:47,189 INFO [IPC Server handler 21 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.53521925
2015-10-17 15:39:57,312 INFO [IPC Server handler 24 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000002_0 is : 0.6196791
2015-10-17 15:39:59,226 INFO [IPC Server handler 18 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.61747587
2015-10-17 15:40:00,580 INFO [IPC Server handler 29 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000003_0 is : 0.667
2015-10-17 15:40:08,149 INFO [IPC Server handler 23 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_0 is : 0.5352825
2015-10-17 15:40:09,674 INFO [IPC Server handler 23 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000000_0 is : 0.709601
2015-10-17 15:40:12,691 INFO [IPC Server handler 21 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000000_0 is : 0.7448355
2015-10-17 15:40:14,291 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.667
2015-10-17 15:40:15,710 INFO [IPC Server handler 5 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000000_0 is : 0.78116524
2015-10-17 15:40:18,192 INFO [IPC Server handler 18 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_1 is : 0.26814502
2015-10-17 15:40:26,347 INFO [IPC Server handler 9 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000008_0 is : 0.7159548
2015-10-17 15:40:27,763 INFO [IPC Server handler 28 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000003_0 is : 0.9477836
2015-10-17 15:40:28,630 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0011_m_000005_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
2015-10-17 15:40:28,631 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445062781478_0011_m_000005 Task Transitioned from RUNNING to SUCCEEDED
2015-10-17 15:40:28,830 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Before Scheduling: PendingReds:0 ScheduledMaps:1 ScheduledReds:1 AssignedMaps:10 AssignedReds:0 CompletedMaps:2 CompletedReds:0 ContAlloc:11 ContRel:0 HostLocal:11 RackLocal:0
Container exited with a non-zero exit code 137
2015-10-17 15:40:29,834 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned to reduce
2015-10-17 15:40:30,781 INFO [IPC Server handler 24 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000003_0 is : 0.98506016
2015-10-17 15:40:31,787 INFO [IPC Server handler 17 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: JVM with ID: jvm_1445062781478_0011_r_000013 given task: attempt_1445062781478_0011_r_000000_0
2015-10-17 15:40:32,275 INFO [IPC Server handler 27 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_0 is : 0.5871442
2015-10-17 15:40:33,561 INFO [IPC Server handler 24 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000002_0 is : 0.9038297
Container exited with a non-zero exit code 137
2015-10-17 15:40:34,116 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0011_m_000000_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
2015-10-17 15:40:42,673 INFO [IPC Server handler 20 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000001_0 is : 0.9626008
2015-10-17 15:40:49,137 INFO [IPC Server handler 5 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000007_1 is : 0.058817852
2015-10-17 15:40:50,071 INFO [IPC Server handler 5 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 4 maxEvents 10000
2015-10-17 15:40:50,247 INFO [ContainerLauncher #0] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:42313
2015-10-17 15:40:50,887 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: Diagnostics report from attempt_1445062781478_0011_m_000002_0: Container killed by the ApplicationMaster.
2015-10-17 15:40:52,076 INFO [IPC Server handler 21 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 7 maxEvents 10000
2015-10-17 15:40:54,193 INFO [IPC Server handler 11 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_r_000000_0 is : 0.16666667
2015-10-17 15:40:55,084 INFO [IPC Server handler 11 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:40:56,087 INFO [IPC Server handler 10 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:40:58,092 INFO [IPC Server handler 26 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:41:09,105 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:41:12,108 INFO [IPC Server handler 19 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445062781478_0011_r_000000_0. startIndex 8 maxEvents 10000
2015-10-17 15:41:12,304 INFO [ContainerLauncher #6] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com:49130
2015-10-17 15:41:12,341 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445062781478_0011_m_000007_1 TaskAttempt Transitioned from KILL_TASK_CLEANUP to KILLED
2015-10-17 15:41:12,347 INFO [IPC Server handler 3 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_r_000000_0 is : 0.26666668

2015-10-17 15:41:18,450 INFO [IPC Server handler 1 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_m_000006_1 is : 0.6210422
2015-10-17 15:41:25,701 INFO [ContainerLauncher #7] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445062781478_0011_01_000008 taskAttempt attempt_1445062781478_0011_m_000006_0

2015-10-17 15:42:24,913 INFO [IPC Server handler 25 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_r_000000_0 is : 0.8861815
2015-10-17 15:42:43,072 INFO [IPC Server handler 8 on 47468] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445062781478_0011_r_000000_0 is : 0.9893917
2015-10-17 15:42:46,421 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Num completed Tasks: 11
2015-10-17 15:42:46,467 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Calling handler for JobFinishedEvent 
							/history/done_intermediate/msrabi/job_1445062781478_0011.summary_tmp to hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging
							/history/done_intermediate/msrabi/job_1445062781478_0011-1445067474313-msrabi-pagerank-1445067766465-10-1-SUCCEEDED-default-1445067479468.jhist
2015-10-17 15:38:05,790 INFO [main] org.apache.hadoop.mapred.MapTask: soft limit at 83886080
2015-10-17 15:38:28,500 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 14325664(57302656); kvend = 5420188(21680752); length = 8905477/6553600
2015-10-17 15:38:59,932 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 19570044 kvi 4892504(19570016)
2015-10-17 15:39:30,317 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:39:39,088 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 5
2015-10-17 15:39:58,246 INFO [main] org.apache.hadoop.mapred.MapTask: Starting flush of map output
2015-10-17 15:38:05,197 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2015-10-17 15:38:05,892 INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0011
2015-10-17 15:39:00,874 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 19510255 kvi 4877556(19510224)
2015-10-17 15:39:16,876 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 19510255; bufend = 67733940; bufvoid = 104857600
2015-10-17 15:40:13,620 INFO [main] org.apache.hadoop.mapred.MapTask: Finished spill 7
2015-10-17 15:38:47,218 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 67074757 kvi 16768684(67074736)
2015-10-17 15:38:56,219 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 2
2015-10-17 15:39:33,816 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 76825334; bufend = 20217188; bufvoid = 104857598
2015-10-17 15:39:43,833 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 29285924 kv 7321476(29285904) kvi 5114320(20457280)
2015-10-17 15:40:01,685 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 6
2015-10-17 15:40:06,678 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:40:50,246 INFO [main] org.apache.hadoop.mapred.Task: Task 'attempt_1445062781478_0011_m_000002_0' done.
2015-10-17 15:38:05,840 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 26214396; length = 6553600
2015-10-17 15:38:27,992 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:59,012 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 67104842; bufend = 10444035; bufvoid = 104857600
2015-10-17 15:39:28,803 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29281496 kvi 7320368(29281472)
2015-10-17 15:39:52,668 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 6
2015-10-17 15:38:08,420 INFO [main] org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@2c93d898
2015-10-17 15:38:08,912 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
2015-10-17 15:38:16,352 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:46,903 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 67063207 kvi 16765796(67063184)
2015-10-17 15:39:16,883 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:50,992 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 67070175 kv 16767536(67070144) kvi 14572400(58289600)
2015-10-17 15:39:05,726 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 19514051 kv 4878508(19514032) kvi 2676468(10705872)
2015-10-17 15:38:05,400 INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
2015-10-17 15:38:07,911 INFO [main] org.apache.hadoop.yarn.util.ProcfsBasedProcessTree: ProcfsBasedProcessTree currently is supported only on Linux.
2015-10-17 15:39:40,902 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:05,337 INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
2015-10-17 15:38:05,681 INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
2015-10-17 15:38:07,770 INFO [main] org.apache.hadoop.yarn.util.ProcfsBasedProcessTree: ProcfsBasedProcessTree currently is supported only on Linux.
2015-10-17 15:38:58,132 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:40:18,997 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7315060(29260240); kvend = 24622816(98491264); length = 8906645/6553600
2015-10-17 15:38:06,926 INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2015-10-17 15:38:08,489 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 0; bufvoid = 104857600
2015-10-17 15:38:42,037 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 1
2015-10-17 15:39:00,725 INFO [SpillThread] org.apache.hadoop.mapred.MapTask: Finished spill 2
2015-10-17 15:39:09,366 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:39:19,382 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 19558607 kv 4889644(19558576) kvi 2691852(10767408)
2015-10-17 15:39:43,761 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:39:43,761 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 29283080 kvi 7320764(29283056)
2015-10-17 15:39:57,731 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 29283080; bufend = 77555951; bufvoid = 104857600
2015-10-17 15:39:57,731 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 7320764(29283056); kvend = 24631868(98527472); length = 8903297/6553600
2015-10-17 15:39:04,835 INFO [main] org.apache.hadoop.mapred.MapTask: kvstart = 2431724(9726896); kvend = 21376588(85506352); length = 7269537/6553600
2015-10-17 15:39:28,386 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2015-10-17 15:39:30,464 INFO [main] org.apache.hadoop.mapred.MapTask: mapreduce.task.io.sort.mb: 100
2015-10-17 15:40:17,638 INFO [main] org.apache.hadoop.mapred.MapTask: bufstart = 9699305; bufend = 57911793; bufvoid = 104857600
2015-10-17 15:40:17,638 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 66980545 kvi 16745132(66980528)
2015-10-17 15:40:55,347 INFO [main] org.apache.hadoop.mapred.MapTask: (RESET) equator 76726657 kv 19181660(76726640) kvi 16980352(67921408)
2015-10-17 15:40:38,619 INFO [fetcher#1] org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput: Read 60515389 bytes from map-output for attempt_1445062781478_0011_m_000000_0
2015-10-17 15:41:13,110 INFO [EventFetcher for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher: attempt_1445062781478_0011_r_000000_0: Got 1 new map-outputs
2015-10-17 15:41:26,127 INFO [EventFetcher for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher: attempt_1445062781478_0011_r_000000_0: Got 1 new map-outputs
2015-10-17 15:40:37,407 INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
2015-10-17 15:40:52,446 INFO [main] org.apache.hadoop.mapred.MapTask: (EQUATOR) 57321526 kvi 14330376(57321504)
2015-10-17 15:41:08,926 INFO [main] org.apache.hadoop.mapred.MapTask: Spilling map output
2015-10-17 15:38:01,235 INFO [main] org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: Emitting job history data to the timeline server is not enabled
2015-10-17 15:38:01,876 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2015-10-17 15:38:02,798 INFO [main] org.apache.hadoop.http.HttpServer2: Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce
2015-10-17 15:38:05,001 INFO [main] org.apache.hadoop.yarn.client.RMProxy: Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030
2015-10-17 15:38:05,157 INFO [main] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: queue: default
2015-10-17 15:38:05,251 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack
